category_type,asin,title,imgUrl,productURL,stars,reviews,price,listPrice,category_id,isBestSeller,boughtInLastMonth
Tools_Hardware,B01M59QFFR,"Southwire 59723940 12-In-1 Multi-Bit Screwdriver; Interchangeable Bits; Comfort Grip Handle; hex 1/4""; 5/16""; 3/8""; Phillips #1;2;3; slotted SL4-5;SL6-8;sl8-10; and square #1;2",https://m.media-amazon.com/images/I/71Ve-HgqhIL._AC_UL320_.jpg,https://www.amazon.com/dp/B01M59QFFR,4.5,0,14.42,0,146,false,100
Tools_Hardware,B07QQ8P86H,"CRAFTSMAN Screwdriver Set, Assorted, 8-Piece (CMHT65075)",https://m.media-amazon.com/images/I/816UEeioD-L._AC_UL320_.jpg,https://www.amazon.com/dp/B07QQ8P86H,4.8,0,19.98,0,146,false,0
Tools_Hardware,B000HT8DCG,Mayhew Tools Pro 31986 18-Inch Pneumatic Cold Chisel,https://m.media-amazon.com/images/I/61T8gWGW-dL._AC_UL320_.jpg,https://www.amazon.com/dp/B000HT8DCG,4.8,0,33.92,0,146,false,50
Tools_Hardware,B07Z5X9YHJ,"SainSmart CNC Router Z-Axis Tool Setting Touch Probe, Compatible with Grbl/Mach 3",https://m.media-amazon.com/images/I/616r2xk+U+L._AC_UL320_.jpg,https://www.amazon.com/dp/B07Z5X9YHJ,4.4,0,9.99,0,146,false,50
Tools_Hardware,B07DN713SK,Rannb Ratchet Tap Wrench Adjustable T-Handle Tap Wrench Capacity Range M5-M12,https://m.media-amazon.com/images/I/51GH7RdFirS._AC_UL320_.jpg,https://www.amazon.com/dp/B07DN713SK,4.3,0,13.99,0,146,false,50
Tools_Hardware,B00AB3J7U0,Lenco 05552 LC-40 Green Welding Cable Holder Set,https://m.media-amazon.com/images/I/51vbPcgE1rL._AC_UL320_.jpg,https://www.amazon.com/dp/B00AB3J7U0,4.7,0,29.17,31.99,146,false,50
Tools_Hardware,B00004SBBM,"IRWIN VISE-GRIP C Clamp, Locking with Swivel Pads, 4-inch (165)",https://m.media-amazon.com/images/I/71kfFOukHML._AC_UL320_.jpg,https://www.amazon.com/dp/B00004SBBM,4.5,0,11.19,18.67,146,false,100
Tools_Hardware,B08BXPKXW5,"VASTOOLS Torque Angle Meter, 1/2"" Drive Wrench Angle Gauge, 14"" Flexible Clip Arm, CR-V Steel",https://m.media-amazon.com/images/I/51i3JQKYbOL._AC_UL320_.jpg,https://www.amazon.com/dp/B08BXPKXW5,4.5,0,22.99,0,146,false,50
Tools_Hardware,B07QH8HHT1,"CRAFTSMAN Ratcheting Wrench, SAE, 1/2-Inch, 72-Tooth, 12-Point (CMMT42563)",https://m.media-amazon.com/images/I/31366V-VNXL._AC_UL320_.jpg,https://www.amazon.com/dp/B07QH8HHT1,4.7,0,17.98,19.08,146,false,0
Tools_Hardware,B019EGII40,Iwata Professional Maintenance Tools,https://m.media-amazon.com/images/I/61WdDhIRj5L._AC_UL320_.jpg,https://www.amazon.com/dp/B019EGII40,4.7,0,76.27,99.95,146,false,50
Tools_Hardware,B07GDJVQ3B,"KSP-Tec - SDS-Plus Chisel Set for SDS+ Rotary Hammers – with Tile Chisel – with Storage Case for Masonry, Concrete, Brick, Stone",https://m.media-amazon.com/images/I/81vB+JsndnL._AC_UL320_.jpg,https://www.amazon.com/dp/B07GDJVQ3B,4.5,0,20.95,0,146,false,100
Tools_Hardware,B000E7VG4S,"Bondhus 12533 GorillaGrip Hex and Star Fold-up Triple Pack, 12587 (2-8mm), 12589 (5/64-1/4-Inch) & 12634 (T9-T40)",https://m.media-amazon.com/images/I/71B0k29EhRL._AC_UL320_.jpg,https://www.amazon.com/dp/B000E7VG4S,4.7,0,28,34.49,146,false,50
Tools_Hardware,B099W755NZ,"11pcs Impact Adapter and Reducer Set and Universal Joint Swivel Socket Adapter Set, 1/4"" 3/8"" 1/2"" 3/4"" Drive Socket Adapter Set with Durable Case",https://m.media-amazon.com/images/I/71eOAQhryGL._AC_UL320_.jpg,https://www.amazon.com/dp/B099W755NZ,4.2,0,39.99,0,146,false,50
Tools_Hardware,B07XH6TH35,Metabo HPT Flooring Stapler | 18 Gauge | 1/4” Crown Staples | 1/2” to 1-9/16” Length | Pneumatic | 5 Year Professional Warranty | N4004AB,https://m.media-amazon.com/images/I/61HbsIblEfL._AC_UL320_.jpg,https://www.amazon.com/dp/B07XH6TH35,4.6,0,155.99,179,146,false,50
Tools_Hardware,B079P5MZ6F,ABN Fire Blanket Fiberglass Welding Blanket Fireproof - 4x6 ft High Temp Insulating Welding Blanket for Smoker,https://m.media-amazon.com/images/I/81yWG7ZWhRL._AC_UL320_.jpg,https://www.amazon.com/dp/B079P5MZ6F,4.6,0,25.99,0,146,false,0
Tools_Hardware,B088F78J1L,"WORKPRO W032006 Steel Spring Clamp, Heavy-Duty, 1 In., Non-Marking PVC Coated Tips and Handles (Single Pack)",https://m.media-amazon.com/images/I/71lxyX+6reL._AC_UL320_.jpg,https://www.amazon.com/dp/B088F78J1L,4.4,0,3.99,0,146,false,100
Tools_Hardware,B0BYZ48YYX,"welangle Stainless Steel hand tools 0.3mm,Multi functional hand tools",https://m.media-amazon.com/images/I/41+TDKWBxcL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BYZ48YYX,4.4,0,17.99,0,146,false,50
Tools_Hardware,B005J091G0,"Slip-N-Snip The Original Folding Safety Scissors (1, 13 IN)",https://m.media-amazon.com/images/I/71LaaWwAUaL._AC_UL320_.jpg,https://www.amazon.com/dp/B005J091G0,4.5,0,15.95,0,146,false,50
Tools_Hardware,B09H2439CD,AutoWanderer Tool 4pcs Coilover Spanner Wrench Set Adjustable Shock Wrench Heavy Duty Steel C Spanner for Most Coil Overs Shocks Adjustment and Suspension System,https://m.media-amazon.com/images/I/71Prxmg0oJL._AC_UL320_.jpg,https://www.amazon.com/dp/B09H2439CD,4.4,0,19.99,0,146,false,50
Tools_Hardware,B003XYIFPW,"RIDGID 63025 T-209 2"" Spiral Cutter",https://m.media-amazon.com/images/I/61QyQqSx8lL._AC_UL320_.jpg,https://www.amazon.com/dp/B003XYIFPW,4.6,0,29.76,0,146,false,50
Tools_Hardware,B0BJ6F8Y2L,"KARRYTON Aluminum Pipe Wrench Set, 10"" 14"" 18"" 24""(4 Pack) Adjustable Straight Handle Plumbing Wrench Set, Heavy Duty Plumbers Tool with Drop Forged Jaw, Exceed the Standard GGG",https://m.media-amazon.com/images/I/61KsFIPv74L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BJ6F8Y2L,4.2,0,89.99,0,146,false,100
Tools_Hardware,B0BF3KHG4K,"2 Pcs Mini Steel Tube Cutter Tool, Mini Tubing Cutter Pipe Cutter Tube Cutter Tool of Diameter from 1/8 to 1-1/8 Inch (3-28 Mm), Tube Pipe Cutter for Copper Brass Aluminum, Thin Stainless Steel Tube",https://m.media-amazon.com/images/I/71Ffo6L8LyL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BF3KHG4K,4.3,0,13.99,0,146,false,50
Tools_Hardware,B0BRHK895N,GiveGreatGift 7th Gifts Copper or Wool Wedding Anniversary for Men 7 years Marriage Keepsake for Him Husband,https://m.media-amazon.com/images/I/71UticPENbL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BRHK895N,4.7,0,23.99,0,146,false,100
Tools_Hardware,B0BMDYCY8P,"stedi 5-inch Model Nipper, with Ultra-thin Single-edge and Blade Case Plastic Model Tools for Gundam Repairing Plastic Model and Fixing, Blue",https://m.media-amazon.com/images/I/51Fgky8IOVL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BMDYCY8P,4.9,0,35.99,0,146,false,50
Tools_Hardware,B000M93OUM,GEARWRENCH Exhaust and Tailpipe Cutter - 2031DD,https://m.media-amazon.com/images/I/71mLkaX+EoL._AC_UL320_.jpg,https://www.amazon.com/dp/B000M93OUM,4.3,0,40.48,0,146,false,100
Tools_Hardware,B0B3VBXHG2,MaxoPro 36pcs Allen Wrenches Sets Metric and Standard (SAE) | 2 Heavy Duty Chamfered Tips Allen Key Sets for Home & Professional Use | SAE 0.05-5/16 inch | Metric 1.27-8 mm,https://m.media-amazon.com/images/I/81nwYuRFX5L._AC_UL320_.jpg,https://www.amazon.com/dp/B0B3VBXHG2,4.6,0,16.99,20.99,146,false,50
Tools_Hardware,B07FPTS12C,"BUCKTOOL Direct Drive Bench Belt Sander, 4x36 in Belt and 8 in Disc Sander, 3/4HP Belt Sander for Woodworking, 5.0A Benchtop Belt Sander",https://m.media-amazon.com/images/I/71EjHNmqYaL._AC_UL320_.jpg,https://www.amazon.com/dp/B07FPTS12C,4.6,0,229.98,269.99,146,false,100
Tools_Hardware,B09MT5NXX5,"INSPIRITECH 21V Cordless Drill with 2 Batteries and Charger,3/8-Inch Keyless Chuck Power Drill Set,2 Variable Speed Electric Drill Driver, 19 Torque Setting with Drill/Driver Bits",https://m.media-amazon.com/images/I/81ngRZs5DKL._AC_UL320_.jpg,https://www.amazon.com/dp/B09MT5NXX5,4.7,0,50.99,0,146,false,50
Tools_Hardware,B0756T8C2W,"Arolax Round Cable Stripper – With Adjustable Cutting Depth – For Circumferential, Longitudinal, and Window stripping – 3/16"" to 1"" Diameter.",https://m.media-amazon.com/images/I/71XMrw+9t9S._AC_UL320_.jpg,https://www.amazon.com/dp/B0756T8C2W,4.4,0,34.67,0,146,false,50
Tools_Hardware,B00I0WSL56,"Everhard Long Cut Insulation Knife with 3-5/8"" long blade MK46000",https://m.media-amazon.com/images/I/511FZPqmz3L._AC_UL320_.jpg,https://www.amazon.com/dp/B00I0WSL56,4.6,0,14.97,0,146,false,50
Tools_Hardware,B08DP3RC2Q,"62 Pieces Pin Vises Hand Drill Bits Set Micro Twist Manual Rotary Hobby Drill Tools with Clamp for Jewelry Making, Craft Carving, DIY, Woodworking, Plastic, Shells, Resin or Model Making (0.3-3.0mm)",https://m.media-amazon.com/images/I/71i4yK7wv3L._AC_UL320_.jpg,https://www.amazon.com/dp/B08DP3RC2Q,4.2,0,18.51,0,146,false,100
Tools_Hardware,B093113RMS,Firefighter Gear Aluminum Wedge - 4.3 Oz Ultra-Light Metal Wedge Match With Fire Helmet And Halligan Tool,https://m.media-amazon.com/images/I/613Mraf7zNS._AC_UL320_.jpg,https://www.amazon.com/dp/B093113RMS,4.3,0,19.99,0,146,false,50
Tools_Hardware,B0CGX8NDLQ,"VEVOR 7.2amp Jig Saw 800w, 4-Stage Orbital 0-45° Bevel Curved Cutting, 6 Variable-speed Jigsaw with Laser Scale Ruler, 3100 Speed Corded Power Tool Kit with Cutter Blades",https://m.media-amazon.com/images/I/61tPj96ZLfL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CGX8NDLQ,5,0,32.99,0,146,false,0
Tools_Hardware,B004VMR6ZK,"Wiha 66996 ErgoStar Ball End Hex L-Key, 9-Piece Set",https://m.media-amazon.com/images/I/61TklJrbuML._AC_UL320_.jpg,https://www.amazon.com/dp/B004VMR6ZK,4.8,0,29.58,39.44,146,false,50
Tools_Hardware,B09GM3X9Q9,Bonsicoky 10Pcs Replacement Cutter Wheels Pipe Cutter for Tubing Cutter,https://m.media-amazon.com/images/I/615-3W5W5CL._AC_UL320_.jpg,https://www.amazon.com/dp/B09GM3X9Q9,4.4,0,7.99,8.49,146,false,50
Tools_Hardware,B0757ZN7C6,"Wera Tools 05003883001 Belt 4 Sock Set 1/4"" drv 9 Pieces, One Size, Multi",https://m.media-amazon.com/images/I/71XQoQwxieL._AC_UL320_.jpg,https://www.amazon.com/dp/B0757ZN7C6,4.8,0,32.72,0,146,false,100
Tools_Hardware,B00365EYK8,"Wera Kraftform Plus 354 Hex-Plus 3mm Hexagon Professional Screwdriver, 3"" Shaft Length,5023110001",https://m.media-amazon.com/images/I/61GoUs-DTuL._AC_UL320_.jpg,https://www.amazon.com/dp/B00365EYK8,4.7,0,8.21,0,146,false,50
Tools_Hardware,B00YH2ZZAM,"Freeman PSS50 Pneumatic 16-Gauge 2"" Medium Crown Stapler with Adjustable Metal Belt Hook",https://m.media-amazon.com/images/I/61ubzlEbrjL._AC_UL320_.jpg,https://www.amazon.com/dp/B00YH2ZZAM,4.5,0,94.46,0,146,false,100
Tools_Hardware,B092S92PTX,"Veltec 81 Replacement Blades for Easy Cut/EZ 1000, 1500, 2000 and 4000 Safety Box Cutters/Knives – Includes Disposal Unit",https://m.media-amazon.com/images/I/51BICWOaGjS._AC_UL320_.jpg,https://www.amazon.com/dp/B092S92PTX,4.8,0,16.79,0,146,false,50
Tools_Hardware,B08CKQL1BR,"7mm Metric Flex-Head Ratchet Wrench,Box End Head 72-Tooth Ratcheting Combination Wrench Spanner",https://m.media-amazon.com/images/I/41ZCPuIcuRL._AC_UL320_.jpg,https://www.amazon.com/dp/B08CKQL1BR,4.7,0,7.99,0,146,false,0
Tools_Hardware,B08L6314MW,"Genmitsu CNC Router Machine PROVerXL 4030 for Wood Metal Acrylic MDF Carving Arts Crafts DIY Design, 3 Axis Milling Cutting Engraving Machine, Working Area 400 x 300 x 110mm (15.7''x11.8''x4.3'')",https://m.media-amazon.com/images/I/71Fs6U8S4PL._AC_UL320_.jpg,https://www.amazon.com/dp/B08L6314MW,4.2,0,999,0,146,false,0
Tools_Hardware,B004323NQO,"BOSCH 120-Volt Top-Handle Jigsaw Kit JS365 Blue, 6.5 Amp",https://m.media-amazon.com/images/I/81V7nN7OFIL._AC_UL320_.jpg,https://www.amazon.com/dp/B004323NQO,4.7,0,98.36,139,146,false,100
Tools_Hardware,B07R69YBK1,"CRAFTSMAN Adjustable Wrench, 8-Inch (CMMT81622)",https://m.media-amazon.com/images/I/41E8oH5UVtL._AC_UL320_.jpg,https://www.amazon.com/dp/B07R69YBK1,4.7,0,15.48,0,146,false,50
Tools_Hardware,B0BFGT1LGY,"Drywall Sander, 6.5-amp Powerful Electric Drywall Sander with Vacuum, 95% Dust Absorption, 7 Variable Speed 900-1800RPM, Dustless Floor Sander with 26’ Power Cord for Popcorn Ceiling, Wood Floor etc",https://m.media-amazon.com/images/I/91DIvFh610L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BFGT1LGY,4.6,0,189.97,0,146,false,50
Tools_Hardware,B0BNPL1X2Z,"ColumPRO 1/4 Inch 105 Degree Right Angle Driver Adapter Hex Shank Power Screwdriver,Quick Change Drive and Magnetic Bit Socket Right Angle Drill Attachment Adapter",https://m.media-amazon.com/images/I/61oFdYg0jEL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BNPL1X2Z,4,0,7.99,0,146,false,100
Tools_Hardware,B08H22B3NY,Wera 6004 Joker XS Joker with Flexible Size Adjustment; 7-10mm,https://m.media-amazon.com/images/I/61yxvcmlc+L._AC_UL320_.jpg,https://www.amazon.com/dp/B08H22B3NY,4.1,0,31.92,0,146,false,50
Tools_Hardware,B089D5W581,"Sewing Machine Screwdriver Mini Short Screwdriver Tool Kit Includes Slotted/Flat Head Screwdriver and Cross Head Screwdriver for DIY Repairing, 2 Pieces",https://m.media-amazon.com/images/I/711llPG2nvL._AC_UL320_.jpg,https://www.amazon.com/dp/B089D5W581,4.5,0,5.59,0,146,false,0
Tools_Hardware,B000FHBFPW,LASCO 39-9041 Insinkerator Wrench Used To Un-Jam /Free Disposal,https://m.media-amazon.com/images/I/6100Iq9JZPL._AC_UL320_.jpg,https://www.amazon.com/dp/B000FHBFPW,4.8,0,7.85,0,146,false,0
Tools_Hardware,B0002263P2,Bon 15-500 Dolphin Knife,https://m.media-amazon.com/images/I/718eg1lyjeL._AC_UL320_.jpg,https://www.amazon.com/dp/B0002263P2,4.6,0,26.8,0,146,false,50
Tools_Hardware,B000FX4VFC,"ENKAY - 6 in 1 Flower Hammer & Screwdriver, Multifunction Hammer Tool with Floral Print (Pattern 6)",https://m.media-amazon.com/images/I/71-QTJ-afaL._AC_UL320_.jpg,https://www.amazon.com/dp/B000FX4VFC,4.3,0,12.99,0,146,false,50
Tools_Hardware,B005TU36KW,Klein Tools 89565 Duct Stretcher,https://m.media-amazon.com/images/I/41y9xcS9Y0L._AC_UL320_.jpg,https://www.amazon.com/dp/B005TU36KW,4.7,0,25.99,39.02,146,false,100
Tools_Hardware,B0BF3N5CD7,ARES 25159-8-Piece SAE Pinless Universal Swivel Impact Socket Set – 3/8-Inch Drive Swivel Impact Sockets Access Hard to Reach Fasteners – Pinless Design Allows for Smooth Full 360 Degree Action,https://m.media-amazon.com/images/I/71N5BY4kXmL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BF3N5CD7,4.5,0,32.01,64.02,146,false,0
Tools_Hardware,B09G9V6Y35,"Poweka Coilover Spanner Wrench, 6Pcs Universal Adjustment Shock Steel Spanner Hook Wrench Set for Suspension System and Motorcycle Coil Over Adjustments Tool",https://m.media-amazon.com/images/I/61q-tX3AjwL._AC_UL320_.jpg,https://www.amazon.com/dp/B09G9V6Y35,4.4,0,18.99,0,146,false,0
Tools_Hardware,B00C7K4GN8,"GEARWRENCH 3/8"" Drive Long Triple Square Bit Socket, 8mm - 80450",https://m.media-amazon.com/images/I/51EHw7jYNHL._AC_UL320_.jpg,https://www.amazon.com/dp/B00C7K4GN8,4.5,0,9.99,0,146,false,0
Tools_Hardware,B0C5HDTY9X,"Best Aluminum Alloy Auto Retractable Box Cutter, Replaceable Safety Blade EDC Pocket Knife, Heavy Duty Self Retracting Small Utility Knives With Clip, Black With 5 Extra Blades",https://m.media-amazon.com/images/I/61iMxRDuNsL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C5HDTY9X,4.7,0,39.99,0,146,false,50
Tools_Hardware,B0BTYF1NHZ,"Bucktool Bench Belt Grinder Combo, 1x30 inch Belt & 6 inch Grinder, 1/3 HP Low Speed Bench Belt Disc Sander Combo for Knife Making, Sharpening, Woodworking, Metalworking",https://m.media-amazon.com/images/I/719vnYlg4ZL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BTYF1NHZ,4.7,0,135.99,0,146,false,100
Tools_Hardware,B09DRW5GN6,"Qjaiune 2.17 inch / 55mm Round Die Stock Handle Wrench, Adjustable Die Wrench Handle Holder, Heavy Duty Threading Die Holder Handle (Metric, M22-M26)",https://m.media-amazon.com/images/I/51Ej74FszqL._AC_UL320_.jpg,https://www.amazon.com/dp/B09DRW5GN6,4.5,0,22.99,0,146,false,50
Tools_Hardware,B07GRMJQ99,HJ Garden 6pcs 1-1/2 inch Rubber Cushioned Cable Clamp 304 Stainless Steel Hose Clamp/Metal Clamp/Tube Holder Fastener for Tube/Pipe or Wire Cord Installation,https://m.media-amazon.com/images/I/61qPdVe81NL._AC_UL320_.jpg,https://www.amazon.com/dp/B07GRMJQ99,4.6,0,8.98,0,146,false,0
Tools_Hardware,B000MS4YAM,"Sigma Electric ProConnex 41311 Ground Clamp 1-1/4 to 2-Inch, 1-Pack, Bronze",https://m.media-amazon.com/images/I/51QjVjsug7L._AC_UL320_.jpg,https://www.amazon.com/dp/B000MS4YAM,4.5,0,11.51,14.49,146,false,0
Tools_Hardware,B08Y6F4GQG,"5-in-1 Multifunctional Screwdriver, Glasses Screwdriver, Optical Screwdriver, Mini Phillips Screwdriver for Electronics, Eyeglasses, Computer, Toy",https://m.media-amazon.com/images/I/61+XU6ZuFkL._AC_UL320_.jpg,https://www.amazon.com/dp/B08Y6F4GQG,4.4,0,7.99,0,146,false,50
Tools_Hardware,B0C7ZYF5CY,"XJX 26-Piece Hex Key Allen Wrench Set, Ball End Hex Key Set with SAE 0.05-3/8 inch & Metric 1.27-10 mm",https://m.media-amazon.com/images/I/71Z3B19MUoL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C7ZYF5CY,4.8,0,15.99,19.98,146,false,100
Tools_Hardware,B002YCO70G,Pony 2622 2-1/2-Inch C-Clamp,https://m.media-amazon.com/images/I/710JboiFDpL._AC_UL320_.jpg,https://www.amazon.com/dp/B002YCO70G,4.6,0,10.4,0,146,false,100
Tools_Hardware,B0C3HCVXJ8,"edcfans Pocket Knife for Men, EDC Knives with Glass Breaker, Folding Knife, Slim Gentleman's Knife Suitable for Everyday Carry",https://m.media-amazon.com/images/I/71rlmV9ie3L._AC_UL320_.jpg,https://www.amazon.com/dp/B0C3HCVXJ8,4.7,0,16.99,18.99,146,false,50
Tools_Hardware,B09YXVCTSN,"DEWALT 20V MAX* XR® Brushless Cordless 1/2 in. Drill/Driver Kit (DCD800P1), Yellow",https://m.media-amazon.com/images/I/81bniHJ+6eL._AC_UL320_.jpg,https://www.amazon.com/dp/B09YXVCTSN,4.6,0,182.88,0,146,false,50
Tools_Hardware,B09NP89YNS,"GEARWRENCH 83 Pc. 1/4, 3/8"", 1/2"" 90-Tooth SAE/Metric Mechanics Tool Set with EVA Foam Tray - 86529",https://m.media-amazon.com/images/I/81TumlXQPrL._AC_UL320_.jpg,https://www.amazon.com/dp/B09NP89YNS,4.6,0,244.99,345.99,146,false,50
Tools_Hardware,B01FSFZCFY,Makita XT261M 2 Piece 18V Lithium-Ion 4.0 Ah Cordless Combo Kit,https://m.media-amazon.com/images/I/71CnNMWrupL._AC_UL320_.jpg,https://www.amazon.com/dp/B01FSFZCFY,4.6,0,249.99,0,146,false,0
Tools_Hardware,B001MSMHN2,Drum Wrench: Barrel Buddy Universal Fit - For 2in and 3/4in Bungs - Barrel Bung - Barrel Opener - Emergency Wrench - Gas Wrench - Gas Shut Off Tool - Barrel Nut Wrench - Wrenches Made In USA,https://m.media-amazon.com/images/I/51DyCOXCgrL._AC_UL320_.jpg,https://www.amazon.com/dp/B001MSMHN2,4.6,0,12.34,12.99,146,false,50
Tools_Hardware,B0B4V96B8J,"Huepar Tools Rotary Tool Accessories Kit, 510Pcs Accessories Kit,1/8 inch(3.2mm) Diameter Shanks, Universal Accessories for Easy Cutting, Sanding, Grinding, Carving, Polishing, Drilling and Engraving",https://m.media-amazon.com/images/I/71UUDJ75DiL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B4V96B8J,4.6,0,29.99,0,146,false,50
Tools_Hardware,B09K4R9J8J,"BLACK+DECKER Stubby Small Hammer, 8oz (BDHT54001)",https://m.media-amazon.com/images/I/71D4rlwMDAL._AC_UL320_.jpg,https://www.amazon.com/dp/B09K4R9J8J,4.8,0,10.87,0,146,false,50
Tools_Hardware,B000I1TDQI,"General Tools Hose and Tubing Cutter #115 - Cuts up to 2 Inch Flexible Rubber, PVC, ABS and Polyethylene Tubing",https://m.media-amazon.com/images/I/51MfslU3lML._AC_UL320_.jpg,https://www.amazon.com/dp/B000I1TDQI,4.1,0,14.99,0,146,false,50
Tools_Hardware,B003I85GT6,Milwaukee 48-22-1901 Fastback Press and Flip Utility Knife with Belt Clip and Onboard Wire Stripping,https://m.media-amazon.com/images/I/61XwJ67ky8L._AC_UL320_.jpg,https://www.amazon.com/dp/B003I85GT6,4.8,0,0,0,146,false,100
Tools_Hardware,B09P8B5SYQ,"iCrimp ICP-PC02 PEX Clamp Tool for Pinching and Removing Stainless Steel PEX Clamp Rings, 3/8"", 1/2"", 3/4"", 5/8"" and 1"", PEX Clamp Removal Tool",https://m.media-amazon.com/images/I/61BHCu4pDeL._AC_UL320_.jpg,https://www.amazon.com/dp/B09P8B5SYQ,4.6,0,25.58,0,146,false,100
Tools_Hardware,B08LGFVNSC,"ENERTWIST 13pcs Wood Chisel Set, Premium Woodworking Chisel Sets w/ 8 CRV Construction Wood Chisels, 1 Sharpening Stone, 1 Honing Guide, 2 Carpenter Pencils, 1 Sharpener for Wood Carving in Hard Case",https://m.media-amazon.com/images/I/71WLvM+1zqL._AC_UL320_.jpg,https://www.amazon.com/dp/B08LGFVNSC,4.6,0,39.99,0,146,false,100
Tools_Hardware,B0BB2DRWKS,"Bench Vise, 4-1/2"" Jaw Width with Swivel Base, Black",https://m.media-amazon.com/images/I/81o4Bs7Q9+L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BB2DRWKS,4.1,0,30.99,33.99,146,false,50
Tools_Hardware,B000FOUQVY,Groco Spanner Wrenchdeck Plate Key Wrench,https://m.media-amazon.com/images/I/41u5vB4SqGL._AC_UL320_.jpg,https://www.amazon.com/dp/B000FOUQVY,4.6,0,0,0,146,false,100
Tools_Hardware,B0BCKL93DM,"Lauyeboho 15”Dual-Use Groud Anchors(4 pcs) with Power Nut Drive and T-handle Hex Wrench ，Easy to Use with Drill or by Manual for Swing Sets,Sheds",https://m.media-amazon.com/images/I/513IkqZTK1L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BCKL93DM,4.4,0,23.99,25.99,146,false,0
Tools_Hardware,B003TV4Q7U,Milwaukee MILC12PC0 C12 PC-0 Compact Pipe Cutter 12V Bare Unit,https://m.media-amazon.com/images/I/61OjIurjI4L._AC_UL320_.jpg,https://www.amazon.com/dp/B003TV4Q7U,4.1,0,131.91,0,146,false,50
Tools_Hardware,B0028QGT68,"Powerbuilt 4 Piece Axle Nut Socket Set Kit 10 - 648635, Black",https://m.media-amazon.com/images/I/81j7EyiL6sL._AC_UL320_.jpg,https://www.amazon.com/dp/B0028QGT68,4.7,0,35.3,59.99,146,false,50
Tools_Hardware,B003JHNXZ0,Titan 223 3-Piece Adjustable Construction Spud Wrench Set,https://m.media-amazon.com/images/I/71Y28ZAh1ZL._AC_UL320_.jpg,https://www.amazon.com/dp/B003JHNXZ0,4.5,0,51.82,0,146,false,50
Tools_Hardware,B09MHV5Y8K,"8 Pcs Stainless Steel Scissors Folding Mini Scissor Anti Rust Portable Keychain Scissors Small Glasses Shaped Compact Shear Telescopic Cutter for Travel School Office (Folding, Folding Style)",https://m.media-amazon.com/images/I/81BvPviV2TL._AC_UL320_.jpg,https://www.amazon.com/dp/B09MHV5Y8K,4.3,0,9.99,0,146,false,50
Tools_Hardware,B09NTLWM6Z,"AMM 4 in 1 Portable Keychain Screwdriver（Black) Gifts for Men,Multiple functionality-Phillips, slotted screwdriver and two hex wrenches,Give key chain gifts to family or friends",https://m.media-amazon.com/images/I/51cEeaLqchL._AC_UL320_.jpg,https://www.amazon.com/dp/B09NTLWM6Z,4.5,0,6.59,0,146,false,50
Tools_Hardware,B08T8WP8X7,"TOPLINE Folding Pink Utility Knife, Pocket Folding Pink Box Cutter, Blade Storage Design, 18-Piece SK5 Blades and a Dispenser Included (1 PACK(PINK))",https://m.media-amazon.com/images/I/716ei7PxtLL._AC_UL320_.jpg,https://www.amazon.com/dp/B08T8WP8X7,4.4,0,9.99,10.99,146,false,50
Tools_Hardware,B0B697ZPBC,"Wonglea Miter Shears,Multifunctional Quarter Round Cutting Tool,Mitre Shears,Shoe Molding Cutter for Wood,Angular Cutting Molding,Crafting with 2 Replacement Blades",https://m.media-amazon.com/images/I/613SpV99aFL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B697ZPBC,4.3,0,19.99,0,146,false,50
Tools_Hardware,B07K1YLH8B,"groword 8-28MM Wire Stripper, FTTH Armored Fiber Optic Cable Stripper, Coaxial Mid Span Cable Stripper, Radial Cutter, Slitting Tools with Adjustable Cutting Depth, 5/16"" to 1 1/8"" Diameter",https://m.media-amazon.com/images/I/710-VS6ClMS._AC_UL320_.jpg,https://www.amazon.com/dp/B07K1YLH8B,4.1,0,34.99,0,146,false,50
Tools_Hardware,B015WAU89U,3PLUS HFSNSP 2-in-1 Pneumatic Flooring Nailer/Stapler,https://m.media-amazon.com/images/I/61AkEt47UxL._AC_UL320_.jpg,https://www.amazon.com/dp/B015WAU89U,4.6,0,106.99,0,146,false,50
Tools_Hardware,B002SSUR28,"Makita HR2475 1"" Rotary Hammer, accepts SDS-PLUS bits (D-handle)",https://m.media-amazon.com/images/I/71XC0ad7ILL._AC_UL320_.jpg,https://www.amazon.com/dp/B002SSUR28,4.7,0,0,0,146,false,50
